,#R1,#R2,#R3,#R4,#R5
189201,0,0,1,1,10
189202,0,0,1,1,10
189203,0,0,0,2,48
189204,0,0,0,2,48
189205,0,0,0,2,48
189206,0,0,0,0,2
189207,0,0,0,0,2
189208,0,0,0,0,2
189209,0,0,0,0,1
189210,0,0,0,0,9
189211,0,0,0,2,48
189212,0,0,1,0,18
189213,0,0,1,0,18
189214,0,0,0,0,8
189215,0,0,0,0,7
189216,0,0,1,0,18
189217,0,0,0,0,7
189218,0,0,0,0,7
189219,0,0,0,0,7
189220,0,0,0,0,7
189221,0,0,1,0,18
189222,0,0,1,0,18
189223,0,0,0,0,1
189224,0,0,1,0,18
189225,0,0,1,0,18
189226,0,0,1,0,18
189227,0,0,1,0,18
189228,0,0,1,0,18
189229,0,0,1,0,18
189230,0,0,0,0,0
189231,0,0,0,3,30
189232,0,0,0,3,30
189233,0,0,1,0,18
189234,0,0,1,0,14
189235,0,0,1,0,15
189236,0,0,1,0,18
189237,0,0,0,1,11
189238,0,0,0,1,11
189239,0,1,0,3,46
189240,0,0,0,2,48
189241,0,1,0,3,46
189242,0,0,0,0,2
189243,0,0,0,0,2
189244,0,0,0,0,0
189245,0,0,0,6,44
189246,0,0,0,1,7
189247,0,0,0,0,5
189248,0,0,0,3,30
189249,0,0,0,1,38
189250,0,0,0,1,38
189251,0,0,0,0,1
189252,0,0,0,0,20
189253,0,0,0,0,20
189254,0,0,0,0,20
189255,0,0,0,0,20
189256,0,0,0,0,20
189257,0,0,0,0,20
189258,0,0,0,0,20
189259,0,0,0,0,1
189260,0,0,0,0,6
189261,0,0,0,0,6
189262,0,0,0,0,6
189263,0,0,0,0,11
189264,0,0,0,0,6
189265,0,0,0,0,6
189266,0,0,0,0,6
189267,0,0,0,0,6
189268,0,0,1,0,18
189269,0,0,1,0,18
189270,0,0,1,0,18
189271,0,0,1,0,18
189272,0,0,1,0,18
189273,0,0,0,1,24
189274,0,0,1,0,18
189275,0,0,1,0,18
189276,0,0,0,5,45
189277,0,0,1,0,18
189278,0,0,1,0,18
189279,0,0,0,3,30
189280,0,0,1,0,18
189281,0,0,1,0,18
189282,0,0,1,0,18
189283,0,0,0,3,30
189284,0,0,0,1,31
189285,0,0,0,3,47
189287,0,0,3,2,30
189288,1,1,0,4,44
189289,0,0,0,0,1
189290,0,0,0,2,19
189291,0,0,0,0,2
189292,0,0,0,0,2
189293,0,0,1,3,46
189294,0,0,0,2,18
189295,0,0,0,3,47
189296,0,0,0,0,22
189297,0,0,0,0,1
189298,0,0,0,0,1
189299,0,0,0,0,1
189300,0,0,0,0,1
189301,0,0,0,0,5
189302,1,0,2,4,32
189303,0,0,0,2,48
189304,0,0,0,2,48
189305,0,0,0,2,48
189306,0,0,0,2,24
189307,0,0,0,0,0
189308,0,0,0,3,30
189309,0,0,2,0,47
189310,0,0,0,2,48
189311,1,0,0,2,47
189312,0,0,0,2,33
189313,0,1,1,1,19
189314,0,0,0,0,0
189315,0,0,0,0,0
189316,0,0,0,0,0
189317,0,0,0,0,0
189318,0,0,0,2,24
189319,0,0,0,0,1
189320,0,0,0,3,47
189321,0,0,0,0,9
189322,0,0,0,3,30
189323,0,0,0,0,1
189324,0,0,0,0,1
189325,0,0,0,0,1
189326,0,0,0,0,0
189327,0,0,0,0,1
189328,0,0,0,0,0
189329,0,0,0,0,0
189330,1,0,1,0,31
189331,0,0,0,2,48
189332,0,0,0,1,49
189333,0,0,0,1,23
189334,0,0,0,1,23
189335,0,0,0,0,1
189336,0,0,0,3,41
189337,0,0,0,1,49
189338,0,0,0,0,1
189339,0,0,0,0,1
189340,0,0,0,0,1
189341,0,0,0,0,14
189342,0,0,0,0,1
189343,0,0,0,0,0
189344,0,0,0,0,0
189345,0,0,0,0,7
189346,0,0,0,2,24
189347,0,0,0,2,24
189348,0,0,0,2,24
189349,0,0,0,0,2
189350,0,0,0,2,24
189351,0,0,0,2,24
189352,0,0,0,2,24
189353,0,0,0,0,2
189354,0,0,0,1,16
189355,0,0,0,0,2
189356,0,0,0,0,2
189357,0,0,0,0,2
189358,0,0,0,0,2
189359,0,0,0,0,2
189360,0,0,0,0,2
189361,0,0,0,0,2
189362,0,0,0,0,2
189363,0,0,0,3,47
189364,0,0,0,0,3
189365,0,0,0,0,12
189366,0,0,0,3,47
189367,0,0,0,3,30
189368,0,0,0,3,30
189369,0,0,0,3,30
189370,0,0,0,3,30
189371,0,0,0,1,3
189372,0,0,0,3,30
189373,0,0,0,0,2
189374,0,0,0,1,49
189375,0,0,0,0,2
189376,0,0,0,0,2
189377,0,0,0,0,2
189378,0,0,0,0,8
189379,0,0,0,0,2
189380,0,0,0,0,2
189381,0,0,0,0,2
189382,0,0,0,0,2
189383,0,0,0,0,0
189384,0,0,0,0,0
189385,0,0,0,0,19
189386,0,0,0,0,19
189387,0,0,0,0,2
189388,0,0,0,0,1
189389,0,0,0,0,19
189390,0,0,0,0,19
189391,0,0,0,0,1
189392,0,0,0,0,2
189393,0,0,0,0,1
189394,0,0,0,0,1
189395,0,0,0,1,47
189396,0,0,0,0,1
189397,0,0,0,2,20
189398,0,0,0,0,0
189399,0,0,0,3,30
189400,0,0,0,1,36
189401,0,0,0,0,4
189402,0,0,1,0,1
189403,0,0,0,1,9
189404,0,0,1,0,1
189405,0,0,0,0,0
189406,0,0,0,1,49
189407,0,0,0,0,16
189408,0,0,0,0,16
189409,0,0,0,0,16
189410,0,0,0,0,16
189411,0,0,0,0,1
189412,0,0,0,0,16
189413,0,0,0,0,16
189414,0,0,0,0,16
189415,0,0,0,0,16
189416,0,0,0,0,16
189417,0,0,0,0,2
189418,0,0,1,1,24
189419,0,0,1,1,24
189420,0,0,1,1,24
189421,0,0,1,1,24
189422,0,0,1,1,24
189423,0,0,0,0,1
189424,0,0,0,0,11
189425,0,0,1,0,1
189426,0,0,1,0,1
189427,0,0,0,1,2
189428,0,0,1,3,17
189429,0,0,1,3,17
189430,0,0,1,0,49
189431,0,0,0,0,2
189432,0,0,0,0,1
189433,0,0,0,0,50
189434,0,0,0,0,5
189435,0,0,0,0,1
189436,0,0,0,0,20
189437,0,0,1,2,21
189438,0,0,1,2,21
189439,0,0,1,3,46
189440,0,0,1,3,46
189441,0,0,0,0,1
189442,0,0,0,1,47
189443,0,0,0,0,7
189444,0,0,0,0,7
189445,0,0,0,5,45
189446,0,0,0,1,47
189447,0,0,0,0,2
189448,0,0,0,0,1
189449,0,0,0,0,7
189450,0,0,0,0,7
189451,0,0,0,1,36
189452,0,0,0,1,36
189453,0,0,0,1,36
189454,0,0,0,0,14
189455,0,0,0,3,30
189456,0,0,0,2,23
189457,0,0,0,2,23
189458,0,0,0,2,23
189459,0,0,0,2,23
189460,0,0,0,0,2
189461,0,0,0,2,23
189462,0,0,0,0,50
189463,0,0,0,0,0
189464,0,0,0,1,36
189465,0,0,0,1,36
189466,0,0,0,4,46
189467,0,0,0,1,47
189468,0,0,0,1,47
189469,0,0,0,0,2
189470,0,0,0,0,7
189471,0,0,0,1,21
189472,1,0,0,2,47
189473,0,0,0,0,12
189474,0,0,0,0,12
189475,0,0,0,0,7
189476,0,0,0,0,0
189477,0,0,0,0,14
189478,0,0,0,0,14
189479,0,0,0,1,0
189480,0,0,0,0,6
189481,0,0,0,0,6
189482,0,0,0,0,3
189483,0,0,0,1,15
189484,0,0,0,0,25
189485,0,0,1,6,24
189486,1,0,0,1,8
189487,0,0,0,0,2
189488,0,0,0,0,2
189489,0,0,0,0,2
189490,0,0,0,0,2
189491,0,0,0,0,0
189492,0,0,1,0,22
189493,0,0,0,3,30
189494,1,0,0,2,47
189495,0,0,0,1,7
189496,0,0,0,1,49
189497,0,0,0,0,1
189498,0,0,0,0,2
189499,0,0,0,0,2
189500,0,0,0,0,2
189501,0,0,0,0,2
189502,0,0,0,0,2
189503,0,0,0,0,2
189504,0,0,0,0,2
189505,0,0,0,0,2
189506,0,0,0,0,2
189507,0,0,0,0,2
189508,0,0,0,0,2
189509,0,0,0,0,2
189510,0,0,0,0,2
189511,0,0,0,0,7
189512,0,0,0,1,23
189513,0,0,0,0,1
189514,0,0,0,0,2
189515,0,0,1,0,22
189516,0,0,0,1,8
189517,0,0,0,0,0
189518,0,0,0,0,0
189519,0,0,0,0,0
189520,0,0,0,0,0
189521,0,0,1,2,47
189522,0,0,0,0,0
189523,0,0,0,0,0
189524,0,0,0,0,0
189525,0,0,0,0,0
189526,0,0,0,0,0
189527,0,0,0,0,0
189528,0,0,0,0,0
189529,0,0,0,0,0
189530,0,0,0,0,0
189531,0,0,0,3,30
189532,0,0,0,0,0
189533,0,0,0,0,0
189534,0,0,0,3,30
189535,0,0,0,3,30
189536,0,0,0,3,30
189537,0,0,0,3,30
189538,0,0,0,0,0
189539,0,0,0,3,30
189540,0,0,0,2,48
189541,0,0,0,0,16
189542,0,0,0,0,16
189543,0,0,0,0,1
189544,0,0,0,0,13
189545,0,0,0,0,13
189546,0,0,0,0,2
189547,0,0,0,0,2
189548,0,0,0,0,2
189549,0,0,0,0,1
189550,0,0,1,0,9
189551,0,0,0,0,28
189552,0,0,0,0,2
189553,0,0,0,0,28
189554,1,0,1,0,31
189555,0,0,0,1,49
189556,0,0,0,0,0
189557,0,0,0,0,0
189558,0,0,0,0,1
189559,0,0,0,0,0
189561,1,0,0,2,47
189562,0,0,0,0,8
189563,0,0,0,3,30
189564,0,0,0,0,8
189565,0,0,0,1,49
189566,0,0,0,0,3
189567,0,0,0,1,45
189568,0,0,0,1,45
189569,0,0,0,1,45
189570,0,0,0,1,45
189571,0,0,0,0,28
189572,0,0,0,0,28
189573,0,0,0,0,6
189574,0,0,0,0,0
189575,0,0,0,0,0
189576,0,0,0,0,0
189577,0,0,0,0,0
189578,0,0,0,0,0
189579,0,0,0,0,0
189580,0,0,0,0,0
189581,0,0,0,0,0
189582,1,0,0,2,47
189583,0,0,0,0,6
189584,0,0,0,1,15
189585,0,0,0,1,15
189586,0,0,0,1,15
189587,0,0,0,0,28
189588,0,0,0,0,14
189589,0,0,0,0,8
189590,0,0,0,0,8
189591,0,0,0,0,1
189592,0,0,0,0,28
189593,0,0,0,0,0
189594,0,0,0,0,8
189595,0,0,0,0,0
189596,0,0,0,0,14
189597,0,0,0,0,0
189598,0,0,0,0,28
189599,0,0,0,0,0
189600,0,0,0,0,0
189601,0,0,0,0,0
189602,0,0,0,0,0
189603,0,0,0,0,0
189604,0,0,0,1,15
189605,0,0,0,0,6
189606,0,0,0,1,15
189607,0,0,0,0,0
189608,0,0,0,0,0
189609,0,0,0,1,15
189610,0,0,0,1,36
189611,0,0,0,0,20
189612,0,0,0,0,0
189613,0,0,0,0,0
189614,0,0,0,0,0
189615,0,0,0,0,0
189616,0,0,0,1,23
189617,0,0,0,1,23
189618,0,0,1,0,49
189619,0,0,0,0,0
189620,0,0,0,0,3
189621,0,0,0,0,10
189622,0,0,0,0,10
189623,0,0,0,1,49
189624,0,0,0,1,49
189625,0,0,1,2,47
189626,0,0,1,2,47
189627,0,0,0,0,6
189628,0,0,0,0,6
189629,0,0,0,0,6
189630,0,0,0,0,6
189631,0,0,0,0,9
189632,0,0,0,0,9
189633,0,0,0,0,9
189634,0,0,0,0,9
189635,0,0,0,0,11
189636,0,0,0,0,2
189637,0,0,0,0,0
189638,0,0,0,0,0
189639,0,0,0,0,10
189640,0,0,1,0,18
189641,0,0,0,1,3
189642,0,0,0,0,2
189643,0,0,0,0,2
189644,0,0,0,1,31
189645,0,0,0,0,2
189646,0,0,0,0,2
189647,0,0,0,0,4
189648,0,0,0,0,0
189649,0,0,0,1,48
189650,0,0,0,1,31
189651,0,0,0,5,45
189652,0,0,0,5,45
189653,0,0,0,5,45
189654,0,0,0,5,45
189655,0,0,0,0,0
189656,0,0,0,0,0
189657,0,0,0,0,0
189658,0,0,0,0,0
189659,0,0,0,2,48
189660,0,0,0,2,48
189661,0,0,0,3,15
189662,0,0,0,3,15
189663,0,0,0,2,20
189664,0,0,0,0,4
189665,0,0,0,0,0
189666,0,0,3,6,14
189667,0,0,0,0,14
189668,0,0,0,1,31
189669,0,0,0,0,0
189670,0,0,0,0,0
189671,0,0,0,0,15
189672,0,0,0,0,0
189673,0,0,0,0,15
189674,0,0,0,0,15
189675,0,0,4,3,37
189676,0,0,0,0,7
189677,0,0,0,0,2
189678,0,0,0,0,2
189679,0,0,0,0,2
189680,0,0,0,0,2
189681,0,0,0,0,2
189682,0,0,0,0,2
189683,0,0,0,0,2
189684,0,0,0,0,1
189685,0,0,0,0,0
189686,0,0,0,0,1
189687,0,0,0,0,3
189688,0,0,0,0,5
189689,0,0,0,1,16
189690,0,0,0,1,16
189691,0,0,0,1,16
189692,0,0,0,1,16
189693,0,0,0,0,5
189694,0,0,0,1,16
189695,1,0,0,2,47
189696,0,0,1,3,46
189697,0,0,0,2,48
189698,0,0,0,2,48
189699,0,0,0,6,44
189700,0,0,0,6,44
189701,0,0,0,6,44
189702,1,0,0,2,47
189703,1,0,0,2,47
189704,0,0,0,0,50
189705,0,0,0,2,48
189706,0,0,0,2,48
189707,0,0,0,2,48
189708,0,0,0,3,47
189709,0,0,0,0,25
189710,0,0,0,2,48
189711,0,0,0,2,48
189712,0,1,1,6,42
189713,0,0,1,7,42
189714,0,0,1,7,42
189715,0,0,1,7,42
189716,0,0,1,7,42
189717,0,1,1,6,42
189718,0,1,1,6,42
189719,0,1,1,6,42
189720,0,1,1,6,42
189721,0,1,1,6,42
189722,0,1,1,6,42
189723,0,1,1,6,42
189724,0,1,1,6,42
189725,0,0,0,2,48
189726,0,0,0,3,47
189727,0,0,0,3,47
189728,0,1,1,6,42
189729,0,1,1,6,42
189730,0,1,1,6,42
189731,0,0,0,2,48
189732,0,0,0,1,30
189733,0,0,0,2,48
189734,0,0,0,2,48
189735,0,0,0,0,11
189736,0,0,0,0,11
189737,0,0,0,0,11
189738,0,0,0,0,11
189739,0,0,0,0,11
189740,0,0,0,0,11
189741,0,0,1,7,42
189742,0,0,1,7,42
189743,0,0,0,2,48
189744,0,0,0,2,48
189745,0,0,0,0,11
189746,0,1,1,6,42
189747,0,0,0,0,2
189748,1,0,0,2,47
189749,0,0,0,2,48
189750,0,0,0,2,48
189751,0,0,0,0,25
189752,0,0,0,2,48
189753,1,0,0,2,47
189754,0,0,2,0,48
189755,0,0,2,0,48
189756,0,0,2,0,48
189757,0,0,0,2,48
189758,0,0,0,1,30
189759,0,0,0,2,48
189760,0,0,0,2,48
189761,0,0,0,2,48
189762,0,0,0,0,50
189763,0,0,0,0,50
189764,0,0,0,2,48
189765,0,0,0,0,50
189766,0,0,0,2,48
189767,0,0,2,0,48
189768,0,0,2,0,48
189769,0,0,2,0,48
189770,0,0,1,7,42
189771,0,0,1,7,42
189772,0,0,0,1,49
189773,0,0,0,0,1
189774,0,0,0,0,1
189775,0,0,0,0,1
189776,0,0,0,0,1
189777,0,0,0,0,1
189778,0,0,0,0,1
189779,0,0,0,0,1
189780,0,0,0,0,1
189781,0,0,0,0,1
189782,0,0,0,0,1
189783,0,0,0,0,1
189784,0,0,0,0,1
189785,0,0,0,0,1
189786,0,0,0,0,1
189787,0,0,1,0,49
189788,0,0,1,0,49
189789,0,0,1,0,49
189790,0,0,1,0,49
189791,0,0,1,0,49
189792,0,0,0,0,50
189793,0,0,0,0,50
189794,0,0,0,0,50
189795,0,0,0,0,50
189796,0,0,0,0,50
189797,0,0,0,0,0
189798,0,0,0,2,48
189799,0,0,0,2,48
189800,0,0,0,2,3
189801,0,0,0,2,48
189802,0,0,2,3,42
189803,0,0,2,3,42
189804,0,0,2,3,42
189805,0,0,2,3,42
189806,0,0,2,3,42
189807,0,0,2,3,42
189808,0,0,2,3,42
189809,0,0,2,3,42
189810,0,0,2,3,42
189811,0,0,2,3,42
189812,0,0,2,3,42
189813,0,0,2,3,42
189814,0,0,0,0,0
189815,0,0,0,0,0
189816,0,0,0,2,48
189817,0,0,0,2,48
189818,0,0,0,2,48
189819,0,0,2,3,42
189820,0,0,2,3,42
189821,0,0,2,3,42
189822,0,0,2,3,42
189823,0,0,2,3,42
189824,0,0,2,3,42
189825,0,0,1,7,42
189826,0,0,0,0,16
189827,0,0,0,0,1
189828,0,0,0,0,3
189829,0,0,0,0,3
189830,0,0,0,2,48
189831,0,0,0,2,48
189832,0,0,1,1,22
189833,0,0,1,1,22
189834,0,0,0,0,15
189835,0,0,0,0,15
189836,0,0,0,0,15
189837,0,0,0,0,15
189838,0,0,0,0,15
189839,0,0,0,1,31
189840,0,0,0,1,31
189841,0,0,0,0,0
189842,0,0,0,2,48
189843,0,0,0,2,48
189844,0,0,0,0,3
189845,0,0,0,0,3
189846,0,0,0,2,48
189847,0,0,1,7,42
189848,0,0,1,7,42
189849,0,0,0,0,16
189850,0,0,0,0,16
189851,0,0,0,0,16
189852,0,0,0,3,47
189853,0,0,0,3,47
189854,0,0,0,3,47
189855,0,0,0,3,47
189856,0,0,0,3,47
189857,0,0,0,3,47
189858,0,0,0,2,27
189859,0,0,0,3,47
189860,0,0,0,3,47
189861,0,0,1,7,42
189862,0,0,1,7,42
189863,0,0,0,6,44
189864,0,0,0,2,48
189865,0,0,0,2,48
189866,0,0,0,6,44
189867,0,0,0,6,44
189868,0,0,0,6,44
189869,0,0,0,6,44
189870,0,0,1,1,22
189871,0,0,1,1,22
189872,0,0,1,1,22
189873,0,0,1,1,22
189874,0,0,1,1,22
189875,0,0,1,1,22
189876,0,0,1,1,22
189877,0,0,1,1,22
189878,0,0,1,1,22
189879,0,0,0,2,48
189880,0,0,0,0,4
189881,0,0,0,0,4
189882,0,0,0,0,4
189883,0,0,0,0,4
189884,0,0,0,0,4
189885,0,0,0,0,4
189886,0,0,0,0,4
189887,0,0,0,0,4
189888,0,0,0,0,4
189889,0,0,0,0,4
189890,0,0,0,0,4
189891,0,0,0,0,4
189892,0,0,0,0,4
189893,0,0,0,0,4
189894,0,0,0,3,30
189895,0,0,0,0,11
189896,0,0,0,3,30
189897,0,0,0,3,30
189898,0,0,0,3,30
189899,0,0,0,3,30
189900,0,0,0,2,48
189901,0,0,0,0,17
189902,0,0,0,3,30
189903,0,1,2,3,44
189904,0,0,0,3,47
189905,0,0,0,3,30
189906,0,0,0,3,30
189907,0,0,0,0,3
189908,0,0,0,0,3
189909,0,0,0,0,3
189910,0,0,0,3,30
189911,0,0,0,2,18
189912,0,0,0,0,0
189913,0,0,0,3,30
189914,0,0,0,3,30
189915,0,0,0,0,2
189916,0,0,0,0,2
189917,0,0,0,3,30
189918,0,0,0,3,30
189919,0,0,0,0,13
189920,0,0,0,0,12
189921,0,0,0,0,12
189922,0,0,0,0,12
189923,0,0,0,3,30
189924,0,0,0,3,30
189925,0,0,0,3,30
189926,0,0,0,0,1
189927,0,0,0,0,7
189928,0,0,0,3,30
189929,0,0,0,0,0
189930,0,0,0,3,30
189931,0,0,0,3,30
189932,0,0,0,3,30
189933,0,0,0,0,0
189934,0,0,0,0,0
189935,0,0,0,0,0
189936,0,0,0,0,0
189937,0,0,0,0,0
189938,0,0,1,4,45
189939,0,0,0,0,0
189940,0,0,0,0,0
189941,0,0,1,4,45
189942,0,0,1,4,45
189943,0,0,1,4,45
189944,0,0,0,0,0
189945,0,0,0,0,0
189946,0,0,0,0,12
189947,0,0,0,0,12
189948,0,0,0,0,12
189949,1,2,0,0,15
189950,0,0,0,0,0
189951,0,0,0,0,0
189952,0,0,0,0,0
189953,0,0,0,0,0
189954,0,0,0,0,0
189955,0,0,0,0,0
189956,0,0,0,0,0
189957,0,0,0,0,0
189958,0,0,0,0,0
189959,0,0,0,0,0
189960,0,0,0,3,30
189961,0,0,0,0,0
189962,0,0,0,0,0
189963,0,0,0,3,30
189964,0,0,0,3,30
189965,0,0,1,5,44
189966,0,0,0,0,1
189967,0,0,0,0,1
189968,0,0,0,0,1
189969,0,0,0,3,30
189970,0,0,1,6,28
189971,0,0,0,2,48
189972,0,1,1,2,46
189973,0,0,0,2,48
189974,0,0,0,2,48
189975,0,0,0,3,30
189976,0,1,0,3,16
189977,0,0,0,2,48
189978,0,0,1,6,28
189979,0,0,1,6,28
189980,0,0,0,0,0
189981,0,0,0,0,0
189982,0,0,0,0,0
189983,0,0,0,0,0
189984,0,0,0,0,0
189985,0,0,0,0,0
189986,0,0,0,0,0
189987,0,0,1,2,27
189988,0,0,1,2,27
189989,0,0,0,2,48
189990,0,0,0,0,32
189991,0,0,0,0,32
189992,0,0,0,0,32
189993,0,0,0,0,0
189994,0,0,0,0,4
189995,0,0,0,0,0
189996,0,0,0,2,48
189997,1,0,2,3,44
189998,0,0,2,0,48
189999,0,0,0,2,48
190000,0,0,0,2,48
190001,0,0,0,2,48
190002,0,0,0,0,3
190003,0,0,0,0,25
190004,0,0,0,0,25
190005,0,0,0,0,4
190006,0,0,0,0,12
190007,0,0,0,2,48
190008,0,0,1,7,42
190009,0,0,1,7,42
190010,0,0,0,2,48
190011,0,0,0,4,23
190012,0,0,0,4,46
190013,0,0,0,0,11
190014,0,0,2,0,48
190015,0,0,0,0,2
190016,0,0,0,3,30
190017,0,0,0,0,0
190018,0,0,1,4,45
190019,0,0,0,2,48
190020,0,0,2,0,48
190021,0,0,0,0,5
190022,0,0,2,0,48
190023,0,0,0,0,50
190024,0,0,0,0,2
190025,0,0,0,3,30
190026,0,0,0,2,10
190027,0,0,0,2,10
190028,0,0,1,10,39
190029,0,0,1,10,39
190030,0,1,0,1,48
190031,0,0,0,0,13
190032,0,0,0,0,2
190033,0,0,0,0,2
190034,0,0,0,0,2
190035,0,0,0,0,2
190036,0,0,0,5,45
190037,0,0,0,5,45
190038,0,0,0,5,45
190039,0,0,0,5,45
190040,0,0,0,5,45
190041,0,0,2,0,48
190042,0,0,2,0,48
190043,0,0,2,0,48
190044,0,0,2,0,48
190045,0,0,0,0,5
190046,0,1,1,2,46
190047,0,1,1,2,46
190048,0,1,1,2,46
190049,0,0,0,1,11
190050,0,0,0,1,11
190051,0,0,0,1,11
190052,0,0,0,3,30
190053,1,0,2,3,44
190054,0,0,0,3,47
190055,0,0,1,2,47
190056,0,0,0,0,0
190057,0,0,0,1,22
190058,0,0,0,2,48
190059,0,0,0,4,46
190060,0,0,0,2,20
190061,0,0,0,2,20
190062,0,0,0,2,20
190063,0,0,0,0,2
190064,0,0,0,0,7
190065,0,0,0,2,48
190066,0,0,0,0,0
190067,0,0,0,3,30
190068,0,0,0,2,48
190069,0,0,0,0,7
190070,0,0,1,3,14
190071,0,0,0,1,3
190072,0,0,0,1,3
190073,0,0,0,1,3
190074,0,0,0,1,3
190075,0,0,1,4,45
190076,0,0,0,2,48
190077,1,0,2,13,34
190078,1,0,2,13,34
190079,0,0,0,1,49
190080,0,0,0,1,49
190081,0,0,0,1,9
190082,0,0,0,1,9
190083,0,0,1,7,42
190084,0,0,1,7,42
190085,0,0,1,7,42
190086,0,0,1,7,42
190087,0,0,1,7,42
190088,0,0,1,7,42
190089,0,0,1,3,14
190090,0,0,0,0,4
190091,0,0,1,7,42
190092,0,0,0,0,0
190093,0,0,0,0,0
190094,0,0,0,0,0
190095,0,0,0,0,0
190096,0,0,0,0,0
190097,0,0,0,0,0
190098,0,0,0,0,0
190099,0,0,0,0,0
190100,0,0,0,0,0
190101,0,0,0,0,0
190102,0,0,0,0,0
190103,0,0,1,7,42
190104,0,0,0,2,48
190105,0,0,0,2,48
190106,0,0,0,3,47
190107,0,0,0,0,0
190108,0,0,0,2,48
190109,0,0,1,7,42
190110,0,0,1,7,42
190111,0,1,3,7,39
190112,0,1,3,7,39
190113,0,1,3,7,39
190114,0,1,3,7,39
190115,0,1,3,7,39
190116,0,1,3,7,39
190117,0,0,0,0,0
190118,0,0,0,0,0
190119,0,0,0,0,0
190120,0,1,1,4,44
190121,0,1,1,4,44
190122,0,0,0,0,12
190123,0,0,2,0,20
190124,0,0,0,0,6
190125,0,0,0,1,30
190126,0,0,0,2,48
190127,0,0,0,2,48
190128,0,0,0,3,28
190129,0,0,0,0,25
190130,0,0,0,0,25
190131,0,0,0,1,30
190132,0,0,0,0,50
190133,0,0,0,2,48
190134,0,0,1,4,45
190135,0,0,1,4,45
190137,0,0,1,4,45
190138,0,0,0,0,0
190139,0,0,0,0,3
190140,0,0,0,1,49
190141,1,0,2,4,35
190142,1,0,2,4,35
190143,0,0,0,0,5
190144,0,0,0,0,5
190145,0,0,0,0,1
190146,0,0,0,0,1
190147,0,0,0,0,1
190148,0,0,0,0,1
190149,0,0,0,0,1
190150,1,0,2,3,44
190151,0,0,0,2,48
190152,0,0,0,2,48
190153,0,0,1,7,42
190154,0,0,1,7,42
190155,0,0,1,7,42
190156,0,0,0,0,1
190157,0,1,1,6,42
190158,0,0,0,0,1
190159,0,0,0,0,1
190160,0,0,1,7,42
190161,0,0,0,0,2
190162,0,0,0,1,23
190163,0,0,0,0,2
190164,0,0,0,1,23
190165,0,0,0,1,23
190166,0,0,0,1,23
190167,0,0,0,1,23
190168,0,0,0,0,2
190169,0,0,0,1,23
190170,0,0,0,1,23
190171,0,0,0,0,50
190172,0,0,1,7,42
190173,0,0,1,7,42
190174,0,0,0,2,48
190175,1,0,2,3,44
190176,0,1,1,6,42
190177,0,1,1,6,42
190178,0,1,1,6,42
190179,0,0,0,0,7
190180,0,0,0,0,15
190181,0,0,0,0,15
190182,0,0,0,0,15
190183,0,0,1,7,42
190184,0,0,0,2,48
190185,0,0,0,2,48
190186,0,0,0,2,48
190187,0,0,0,0,5
190188,0,0,0,0,5
190189,0,0,0,0,5
190190,0,0,1,7,42
190191,0,0,0,3,41
190192,0,0,0,3,41
190193,0,0,0,3,41
190194,0,0,0,2,48
190195,0,0,0,3,30
190196,0,1,1,6,42
190197,0,0,0,0,15
190198,0,0,2,3,42
190199,0,0,2,3,42
190200,0,0,2,3,42
190201,0,0,2,3,42
190202,0,0,2,3,42
190203,0,0,0,0,1
190204,0,0,0,1,25
190205,0,0,0,1,22
190206,0,0,1,7,42
190207,0,0,1,7,42
190208,0,0,1,7,42
190209,0,0,0,2,48
190210,0,0,0,2,48
190211,0,0,0,2,48
190212,0,0,0,2,48
190213,0,0,1,7,42
190214,0,0,0,2,48
190215,0,0,0,2,48
190216,0,1,3,7,39
190217,0,0,1,7,42
190218,0,1,3,7,39
190219,0,1,3,7,39
190220,0,1,3,7,39
190221,0,1,3,7,39
190222,0,1,3,7,39
190223,0,1,3,7,39
190224,0,1,3,7,39
190225,0,1,3,7,39
190226,0,1,3,7,39
190227,0,1,3,7,39
190228,0,0,0,6,44
190229,0,1,3,7,39
190230,0,1,3,7,39
190231,0,1,3,7,39
190232,0,1,3,7,39
190233,0,1,3,7,39
190234,0,1,3,7,39
190235,0,0,0,0,0
190236,0,0,0,0,0
190237,0,0,0,0,0
190238,0,0,1,1,48
190239,0,0,1,1,48
190240,0,1,3,7,39
190241,0,1,3,7,39
190242,0,1,3,7,39
190243,0,0,0,3,47
190244,0,0,0,3,47
190245,0,0,0,3,47
190246,0,0,0,1,49
190247,0,0,0,0,16
190248,0,0,1,7,42
190249,0,0,0,3,30
190250,0,0,0,2,19
190251,0,0,0,2,19
190252,0,0,0,0,16
190253,0,0,0,2,48
190254,0,0,0,3,30
190255,0,0,0,2,19
190256,0,0,0,2,19
190257,0,0,0,0,3
190258,0,0,0,0,12
190259,0,0,0,0,1
190260,0,0,0,0,1
190261,0,0,0,0,1
190262,0,0,0,0,1
190263,0,0,0,1,49
190264,0,0,0,2,19
190265,0,0,0,2,19
190266,0,0,0,2,19
190267,0,0,0,2,19
190268,0,0,0,2,19
190269,0,0,0,2,19
190270,0,0,0,2,19
190271,0,0,0,2,19
190272,0,0,0,2,19
190273,0,0,0,2,19
190274,0,0,0,2,19
190275,0,0,0,2,19
190276,1,0,0,4,45
190277,0,0,0,2,19
190278,0,0,0,2,19
